datetime,payload_callsign,lat,lon,alt,acc_x,acc_y,batt,ext_humidity,ext_pressure,frame,rot_x,rot_y,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-07-12T17:46:30.000000Z,StratoScience,42.15534210205078,-71.14801788330078,15187,0.0,-0.01,2.8627450980392157,12,130.4,925,-3,-6,13,67,10,2025-07-12T17:46:35.891386,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634859,Horus Binary v2,,-7.32,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:46:35.234548Z,82029D03112E1E129F2842C94B8EC2533B430D0A92FDFFFAFF00FF18050C7AB3
2025-07-12T17:36:18.000000Z,StratoScience,42.23649978637695,-71.2306137084961,11215,0.0,-0.01,2.8823529411764706,14,240.5,805,-5,-2,13,107,21,2025-07-12T17:36:24.255093,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635628,Horus Binary v2,,-7.87,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:36:22.281536Z,820225031124122DF2284213768EC2CF2B6B0D1593FBFFFEFF00FF65090E8CC4
2025-07-12T17:36:23.000000Z,StratoScience,42.235530853271484,-71.22969055175781,11243,0.03,-0.01,2.8823529411764706,14,239.3,806,-1,-5,13,93,21,2025-07-12T17:36:29.423925,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634083,Horus Binary v2,,-0.63,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:36:27.643023Z,820226031124172FF128429A758EC2EB2B5D0D1593FFFFFBFF03FF59090E94EB
2025-07-12T17:36:28.000000Z,StratoScience,42.23476791381836,-71.22856140136719,11277,0.01,0.0,2.8823529411764706,14,238.2,807,0,-3,13,88,21,2025-07-12T17:36:34.525681,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634674,Horus Binary v2,,-7.99,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:36:32.529903Z,8202270311241C67F0284206758EC20D2C580D15930000FDFF01004E090E9A85
2025-07-12T17:36:58.000000Z,StratoScience,42.229671478271484,-71.22409057617188,11511,0.0,0.0,2.8627450980392157,14,229.8,813,-1,0,13,75,20,2025-07-12T17:37:03.903260,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634704,Horus Binary v2,,-8.19,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:37:03.168198Z,82022D0311243A2FEB2842BC728EC2F72C4B0D1492FFFF00000000FA080E2FD3
2025-07-12T17:36:43.000000Z,StratoScience,42.23216247558594,-71.22638702392578,11376,0.02,-0.01,2.8627450980392157,14,234.8,810,-4,-4,13,77,20,2025-07-12T17:36:50.855828,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634685,Horus Binary v2,,-7.53,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:36:47.645126Z,82022A0311242BBCED2842E9738EC2702C4D0D1492FCFFFCFF02FF2C090E43F0
2025-07-12T17:37:19.000000Z,StratoScience,42.22629928588867,-71.2207260131836,11662,0.03,-0.01,2.8823529411764706,14,224.9,817,-3,-5,13,82,20,2025-07-12T17:37:25.211087,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634704,Horus Binary v2,,-7.57,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:37:23.646401Z,82023103112513BBE7284203718EC28E2D520D1493FDFFFBFF03FFC9080ECD03
2025-07-12T17:36:38.000000Z,StratoScience,42.23295211791992,-71.22698974609375,11349,0.01,0.0,2.9019607843137254,14,235.6,809,-2,-3,13,98,20,2025-07-12T17:36:48.657417,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634696,Horus Binary v2,,-9.21,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:36:42.603073Z,820229031124268BEE284238748EC2552C620D1494FEFFFDFF010034090E6B58
2025-07-12T17:36:48.000000Z,StratoScience,42.23128890991211,-71.22571563720703,11406,0.02,-0.01,2.8823529411764706,14,233.0,811,-3,-4,13,85,20,2025-07-12T17:36:53.240472,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635624,Horus Binary v2,,1.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:36:52.747997Z,82022B03112430D7EC284291738EC28E2C550D1493FDFFFCFF02FF1A090EF9AD
2025-07-12T17:36:53.000000Z,StratoScience,42.230464935302734,-71.22477722167969,11459,0.0,-0.02,2.8823529411764706,14,231.0,812,-3,-3,13,79,20,2025-07-12T17:36:59.525711,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634698,Horus Binary v2,,-7.18,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:36:58.131807Z,82022C03112435FFEB284216738EC2C32C4F0D1493FDFFFDFF00FE06090E4C6B
2025-07-12T17:36:48.000000Z,StratoScience,42.23128890991211,-71.22571563720703,11406,0.02,-0.01,2.8823529411764706,14,233.0,811,-3,-4,13,85,20,2025-07-12T17:36:55.166519,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63468,Horus Binary v2,,-6.72,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:36:53.101000Z,82022B03112430D7EC284291738EC28E2C550D1493FDFFFCFF02FF1A090EF9AD
2025-07-12T17:37:04.000000Z,StratoScience,42.22879409790039,-71.22329711914062,11552,0.02,0.0,2.8823529411764706,14,229.0,814,0,-5,13,75,20,2025-07-12T17:37:10.120641,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634693,Horus Binary v2,,-7.71,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:37:08.115443Z,82022E0311250449EA284254728EC2202D4B0D14930000FBFF0200F2080E5599
2025-07-12T17:38:00.000000Z,StratoScience,42.21989059448242,-71.21430206298828,11928,0.01,0.0,2.8627450980392157,14,216.2,825,0,-3,13,56,19,2025-07-12T17:38:06.434022,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634705,Horus Binary v2,,-7.16,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:04.264171Z,820239031126002BE12842B96D8EC2982E380D13920000FDFF010072080E68E9
2025-07-12T17:38:05.000000Z,StratoScience,42.2189826965332,-71.2138671875,11962,0.02,0.0,2.8823529411764706,14,214.8,826,-1,-7,13,89,19,2025-07-12T17:38:10.763081,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634696,Horus Binary v2,,-6.66,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:09.299071Z,82023A031126053DE02842806D8EC2BA2E590D1393FFFFF9FF020064080E5E29
2025-07-12T17:37:55.000000Z,StratoScience,42.22038650512695,-71.21475219726562,11895,0.0,0.0,2.9019607843137254,14,217.2,824,1,0,13,72,19,2025-07-12T17:38:00.084948,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634715,Horus Binary v2,,-8.02,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:37:59.231528Z,82023803112537ADE12842F46D8EC2772E480D13940100000000007C080E2C39
2025-07-12T17:38:20.000000Z,StratoScience,42.21613311767578,-71.21171569824219,12052,0.01,-0.02,2.8823529411764706,14,211.8,829,-3,-3,13,74,19,2025-07-12T17:38:25.833217,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634708,Horus Binary v2,,-6.59,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:24.745723Z,82023D0311261452DD2842666C8EC2142F4A0D1393FDFFFDFF01FE46080E80F1
2025-07-12T17:38:25.000000Z,StratoScience,42.21527862548828,-71.2110595703125,12089,0.0,0.0,2.8627450980392157,14,210.4,830,0,0,13,81,18,2025-07-12T17:38:30.186155,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634712,Horus Binary v2,,-7.76,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:29.779039Z,82023E0311261972DC2842106C8EC2392F510D129200000000000038080E8256
2025-07-12T17:38:20.000000Z,StratoScience,42.21613311767578,-71.21171569824219,12052,0.01,-0.02,2.8823529411764706,14,211.8,829,-3,-3,13,74,19,2025-07-12T17:38:25.765701,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635625,Horus Binary v2,,-4.45,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:38:24.821901Z,82023D0311261452DD2842666C8EC2142F4A0D1393FDFFFDFF01FE46080E80F1
2025-07-12T17:38:30.000000Z,StratoScience,42.21466064453125,-71.2107925415039,12129,0.01,0.0,2.8627450980392157,14,209.5,831,-1,-1,12,60,18,2025-07-12T17:38:36.568705,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634711,Horus Binary v2,,-7.38,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:34.813145Z,82023F0311261ED0DB2842ED6B8EC2612F3C0C1292FFFFFFFF01002F080E6DD3
2025-07-12T17:38:15.000000Z,StratoScience,42.2171630859375,-71.2123794555664,12025,0.02,0.0,2.8823529411764706,14,212.7,828,0,-3,13,85,19,2025-07-12T17:38:21.481695,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634707,Horus Binary v2,,-8.44,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:19.795550Z,82023C0311260F60DE2842BD6C8EC2F92E550D13930000FDFF02004F080E8307
2025-07-12T17:38:10.000000Z,StratoScience,42.21803283691406,-71.21331787109375,11996,0.02,-0.01,2.8823529411764706,14,213.8,827,-4,-6,13,89,19,2025-07-12T17:38:15.174901,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634699,Horus Binary v2,,-6.2,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:38:14.772452Z,82023B0311260A44DF2842386D8EC2DC2E590D1393FCFFFAFF02FF5A080E4E07
2025-07-12T17:39:27.000000Z,StratoScience,42.20746994018555,-71.20355987548828,12492,0.02,0.0,2.8627450980392157,14,198.0,842,0,-2,13,73,17,2025-07-12T17:39:32.306707,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634737,Horus Binary v2,,-7.91,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:31.389435Z,82024A0311271B73D4284239688EC2CC30490D11920000FEFF0200BC070E165F
2025-07-12T17:39:32.000000Z,StratoScience,42.20697021484375,-71.20269775390625,12519,0.03,-0.02,2.8823529411764706,14,196.9,843,-2,-2,13,71,17,2025-07-12T17:39:37.882641,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63472,Horus Binary v2,,-8.14,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:36.423322Z,82024B03112720F0D32842C8678EC2E730470D1193FEFFFEFF03FEB1070E572F
2025-07-12T17:39:21.000000Z,StratoScience,42.208404541015625,-71.20425415039062,12459,0.01,0.0,2.8627450980392157,14,198.8,841,-1,-5,13,57,17,2025-07-12T17:39:27.644890,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635653,Horus Binary v2,,-5.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:39:25.837340Z,8202490311271568D5284294688EC2AB30390D1192FFFFFBFF0100C4070E7466
2025-07-12T17:39:21.000000Z,StratoScience,42.208404541015625,-71.20425415039062,12459,0.01,0.0,2.8627450980392157,14,198.8,841,-1,-5,13,57,17,2025-07-12T17:39:27.909157,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634736,Horus Binary v2,,-8.3,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:25.841958Z,8202490311271568D5284294688EC2AB30390D1192FFFFFBFF0100C4070E7466
2025-07-12T17:39:42.000000Z,StratoScience,42.205867767333984,-71.20172882080078,12594,0.03,0.0,2.8627450980392157,13,195.1,845,-2,-7,13,54,17,2025-07-12T17:39:48.508852,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634739,Horus Binary v2,,-7.14,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:46.407457Z,82024D0311272ACFD2284249678EC23231360D1192FEFFF9FF03009F070DCCCC
2025-07-12T17:39:57.000000Z,StratoScience,42.204383850097656,-71.19945526123047,12686,0.01,0.0,2.8823529411764706,13,192.1,848,-1,-4,13,61,17,2025-07-12T17:40:03.317226,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634746,Horus Binary v2,,-7.55,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:01.938203Z,820250031127394AD128421F668EC28E313D0D1193FFFFFCFF010081070D9E01
2025-07-12T17:39:37.000000Z,StratoScience,42.20650100708008,-71.20210266113281,12556,0.0,0.0,2.843137254901961,14,195.8,844,-6,-4,13,59,17,2025-07-12T17:39:42.253576,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634737,Horus Binary v2,,-7.76,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:41.372857Z,82024C0311272575D328427A678EC20C313B0D1191FAFFFCFF0000A6070E5723
2025-07-12T17:40:02.000000Z,StratoScience,42.203834533691406,-71.19854736328125,12702,0.04,-0.01,2.8627450980392157,13,191.3,849,-2,-5,13,76,17,2025-07-12T17:40:12.575877,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634748,Horus Binary v2,,-8.12,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:06.973205Z,82025103112802BAD02842A8658EC29E314C0D1192FEFFFBFF04FF79070D8493
2025-07-12T17:40:07.000000Z,StratoScience,42.20335388183594,-71.19767761230469,12723,0.02,0.0,2.8823529411764706,13,190.2,850,-4,-9,13,71,17,2025-07-12T17:40:16.045897,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634753,Horus Binary v2,,-8.78,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:12.009677Z,820252031128073CD0284236658EC2B331470D1193FCFFF7FF02006E070D6BEE
2025-07-12T17:40:23.000000Z,StratoScience,42.20235824584961,-71.19624328613281,12833,0.01,0.0,2.8823529411764706,13,187.4,853,0,-3,13,36,16,2025-07-12T17:40:28.662188,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634761,Horus Binary v2,,-6.81,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:27.541616Z,8202550311281737CF28427A648EC22132240D10930000FDFF010052070D82DF
2025-07-12T17:40:18.000000Z,StratoScience,42.20274353027344,-71.19666290283203,12804,0.0,-0.01,2.8627450980392157,13,188.3,852,1,-6,13,36,16,2025-07-12T17:40:24.410283,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634756,Horus Binary v2,,-7.66,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:22.503661Z,820254031128129CCF2842B1648EC20432240D10920100FAFF00FF5B070DDAAF
2025-07-12T17:40:28.000000Z,StratoScience,42.201759338378906,-71.19560241699219,12867,0.0,0.0,2.8627450980392157,13,186.5,854,1,-1,13,68,16,2025-07-12T17:40:32.943494,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634749,Horus Binary v2,,-7.77,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:40:32.491142Z,8202560311281C9ACE284226648EC24332440D10920100FFFF000049070DA87D
2025-07-12T17:39:52.000000Z,StratoScience,42.20470428466797,-71.2003402709961,12653,0.0,-0.01,2.8627450980392157,14,193.1,847,-4,-5,13,40,17,2025-07-12T17:39:58.938516,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634745,Horus Binary v2,,-6.41,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:56.903113Z,82024F031127349ED1284293668EC26D31280D1192FCFFFBFF00FF8B070E5857
2025-07-12T17:39:47.000000Z,StratoScience,42.20519256591797,-71.2010269165039,12617,0.01,-0.01,2.8627450980392157,14,194.1,846,-1,-4,13,54,17,2025-07-12T17:39:52.721485,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634739,Horus Binary v2,,-7.77,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:39:51.441810Z,82024E0311272F1ED22842ED668EC24931360D1192FFFFFCFF01FF95070EE750
2025-07-12T17:41:34.000000Z,StratoScience,42.19362258911133,-71.18801879882812,13298,0.01,-0.02,2.8823529411764706,13,173.9,867,-1,-2,13,69,15,2025-07-12T17:41:38.868546,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634767,Horus Binary v2,,-5.3,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:38.621043Z,8202630311292245C6284244608EC2F233450D0F93FFFFFEFF01FECB060D9D01
2025-07-12T17:41:39.000000Z,StratoScience,42.1931266784668,-71.1878433227539,13323,0.0,0.0,2.843137254901961,13,172.9,868,-3,-6,13,43,15,2025-07-12T17:41:45.155849,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634774,Horus Binary v2,,-6.75,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:44.173065Z,82026403112927C3C528422D608EC20B342B0D0F91FDFFFAFF0000C1060D6CBF
2025-07-12T17:41:09.000000Z,StratoScience,42.19722366333008,-71.19061279296875,13138,0.02,-0.04,2.8627450980392157,13,178.9,862,-1,-2,10,41,15,2025-07-12T17:41:13.398302,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634767,Horus Binary v2,,-7.69,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:13.106112Z,82025E03112909F5C9284298618EC25233290A0F92FFFFFEFF02FCFD060DCD2D
2025-07-12T17:41:14.000000Z,StratoScience,42.19670486450195,-71.19010162353516,13174,0.0,0.0,2.843137254901961,13,178.0,863,-3,-9,12,56,15,2025-07-12T17:41:19.589025,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634755,Horus Binary v2,,-7.51,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:18.567199Z,82025F0311290E6DC9284255618EC27633380C0F91FDFFF7FF0000F4060D496A
2025-07-12T17:41:19.000000Z,StratoScience,42.1959342956543,-71.1894760131836,13200,0.03,-0.03,2.843137254901961,13,176.8,864,-2,-2,12,77,15,2025-07-12T17:41:24.010006,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634761,Horus Binary v2,,-8.18,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:23.601750Z,82026003112913A3C8284203618EC290334D0C0F91FEFFFEFF03FDE8060DEA09
2025-07-12T17:41:44.000000Z,StratoScience,42.192604064941406,-71.1877670288086,13362,0.01,0.0,2.8627450980392157,13,172.4,869,0,-2,13,37,15,2025-07-12T17:41:50.264550,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634148,Horus Binary v2,,-4.19,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:41:48.937625Z,8202650311292C3AC5284223608EC23234250D0F920000FEFF0100BC060D1B21
2025-07-12T17:41:49.000000Z,StratoScience,42.19215774536133,-71.18744659423828,13399,0.01,0.0,2.8627450980392157,13,171.5,870,-2,-2,13,50,15,2025-07-12T17:41:55.456351,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634764,Horus Binary v2,,-8.74,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:54.156086Z,82026603112931C5C42842F95F8EC25734320D0F92FEFFFEFF0100B3060D36CB
2025-07-12T17:41:49.000000Z,StratoScience,42.19215774536133,-71.18744659423828,13399,0.01,0.0,2.8627450980392157,13,171.5,870,-2,-2,13,50,15,2025-07-12T17:41:56.402487,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634137,Horus Binary v2,,-6.73,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:41:54.372354Z,82026603112931C5C42842F95F8EC25734320D0F92FEFFFEFF0100B3060D36CB
2025-07-12T17:41:29.000000Z,StratoScience,42.194480895996094,-71.18815612792969,13267,0.04,-0.02,2.843137254901961,13,174.9,866,-1,-11,13,69,15,2025-07-12T17:41:33.999287,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634146,Horus Binary v2,,-4.5,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:41:33.895979Z,8202620311291D26C7284256608EC2D333450D0F91FFFFF5FF04FED5060D07EA
2025-07-12T17:41:29.000000Z,StratoScience,42.194480895996094,-71.18815612792969,13267,0.04,-0.02,2.843137254901961,13,174.9,866,-1,-11,13,69,15,2025-07-12T17:41:34.640421,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634753,Horus Binary v2,,-5.3,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:41:33.671857Z,8202620311291D26C7284256608EC2D333450D0F91FFFFF5FF04FED5060D07EA
2025-07-12T17:41:39.000000Z,StratoScience,42.1931266784668,-71.1878433227539,13323,0.0,0.0,2.843137254901961,13,172.9,868,-3,-6,13,43,15,2025-07-12T17:41:44.143005,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634159,Horus Binary v2,,-5.46,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:41:43.876644Z,82026403112927C3C528422D608EC20B342B0D0F91FDFFFAFF0000C1060D6CBF
2025-07-12T17:42:46.000000Z,StratoScience,42.185020446777344,-71.18091583251953,13755,0.01,-0.01,2.8627450980392157,13,162.4,881,-2,-7,13,86,14,2025-07-12T17:42:56.161617,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63477,Horus Binary v2,,-7.37,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:42:50.301493Z,82027103112A2E76BD2842A15C8EC2BB35560D0E92FEFFF9FF01FF58060D3C4E
2025-07-12T17:42:51.000000Z,StratoScience,42.18422317504883,-71.18013000488281,13803,0.0,0.0,2.843137254901961,13,161.3,882,-3,0,13,79,13,2025-07-12T17:42:58.382536,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63477,Horus Binary v2,,-5.54,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:42:55.341261Z,82027203112A33A5BC28423A5C8EC2EB354F0D0D91FDFF000000004D060D4001
2025-07-12T17:43:11.000000Z,StratoScience,42.18195343017578,-71.17798614501953,13984,0.02,-0.02,2.8627450980392157,13,158.3,886,0,-4,12,49,13,2025-07-12T17:43:17.310030,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634803,Horus Binary v2,,-7.78,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:43:15.816669Z,82027603112B0B52BA2842215B8EC2A036310C0D920000FCFF02FE2F060D6786
2025-07-12T17:43:01.000000Z,StratoScience,42.18317794799805,-71.17903137207031,13907,0.0,0.0,2.8627450980392157,13,159.8,884,-3,-5,13,44,13,2025-07-12T17:43:06.864498,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634787,Horus Binary v2,,-5.52,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T17:43:05.829550Z,82027403112B0193BB2842AA5B8EC253362C0D0D92FDFFFBFF00003E060D7EF9
2025-07-12T17:42:25.000000Z,StratoScience,42.188011169433594,-71.18400573730469,13648,0.01,0.0,2.843137254901961,13,165.6,877,0,-2,13,58,14,2025-07-12T17:42:30.699963,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634154,Horus Binary v2,,-4.12,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T17:42:30.041491Z,82026D03112A1986C02842365E8EC250353A0D0E910000FEFF010078060D1CF0
